purchasecod,codclient,date_purchase,sales_channel,codprod,product,price,category_name,brand,disc_perc,total
27010664,7597017,2024-05-14,partners,492633,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",71.99,"car, speaker, subwoofer",Alpine,0.0,71.99
73210055,4748870,2022-12-02,partners,960601,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",89.99,"car, speaker, subwoofer",Alpine,0.0,89.99
52911578,5925986,2023-09-21,mktplace,676960,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",89.99,"car, speaker, subwoofer",Alpine,0.0,89.99
86081166,2205427,2022-05-22,store,478179,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",89.99,"car, speaker, subwoofer",Alpine,0.0,89.99
48202017,9553231,2024-04-10,website,659399,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",89.99,"car, speaker, subwoofer",Alpine,0.0,89.99
44794416,1931371,2022-01-14,website,448290,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",89.99,"car, speaker, subwoofer",Alpine,0.0,89.99
33636069,5035254,2023-02-08,mob,311361,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",89.99,"car, speaker, subwoofer",Alpine,0.0,89.99
71435373,6100987,2023-08-17,mktplace,105965,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",89.99,"car, speaker, subwoofer",Alpine,0.0,89.99
49734964,2443743,2023-08-05,partners,361039,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",89.99,"car, speaker, subwoofer",Alpine,0.0,89.99
77137201,8254505,2023-05-15,partners,288244,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",80.99,"car, speaker, subwoofer",Alpine,0.0,80.99
45010416,8836461,2023-03-15,mktplace,437205,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",80.99,"car, speaker, subwoofer",Alpine,0.0,80.99
92016911,6412566,2023-09-29,mob,593507,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",80.99,"car, speaker, subwoofer",Alpine,0.0,80.99
65897949,1269664,2023-05-09,mktplace,732604,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",80.99,"car, speaker, subwoofer",Alpine,0.0,80.99
58865735,9513766,2024-06-18,store,198839,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",80.99,"car, speaker, subwoofer",Alpine,0.0,80.99
85808628,9757090,2024-04-07,website,138817,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",80.99,"car, speaker, subwoofer",Alpine,0.0,80.99
18334913,2797921,2023-10-19,mktplace,921189,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",80.99,"car, speaker, subwoofer",Alpine,0.0,80.99
86261457,7390084,2023-12-23,website,282907,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",64.99,"car, speaker, subwoofer",Alpine,0.0,64.99
27662050,1196445,2022-09-20,website,860042,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",64.99,"car, speaker, subwoofer",Alpine,0.0,64.99
58533602,3021951,2024-03-03,store,659399,"Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",59.99,"car, speaker, subwoofer",Alpine,0.0,59.99
93385509,9025474,2022-10-12,partners,197775,Samsung Universal 3100mAh Portable External Battery Charger - White,22.99,"power, battery, cell",Samsung,0.0,22.99
11476405,8491322,2022-10-04,partners,709691,Samsung Universal 3100mAh Portable External Battery Charger - White,22.99,"power, battery, cell",Samsung,0.0,22.99
90502536,5890749,2022-09-28,store,457579,Samsung Universal 3100mAh Portable External Battery Charger - White,17.99,"power, battery, cell",Samsung,0.0,17.99
58147493,7279002,2023-10-27,mob,845393,Samsung Universal 3100mAh Portable External Battery Charger - White,17.99,"power, battery, cell",Samsung,0.0,17.99
13729778,9179349,2022-09-01,partners,443974,Air-Fi Runaway AF32 Stereo Bluetooth Wireless Headphones with Hidden Microphone (Black and Red),44.99,"headphone, earbud, ear",MEE audio,0.0,44.99
43845568,6527665,2022-02-03,store,506142,Air-Fi Runaway AF32 Stereo Bluetooth Wireless Headphones with Hidden Microphone (Black and Red),44.99,"headphone, earbud, ear",MEE audio,0.0,44.99
25372038,8234946,2023-05-29,website,182590,Air-Fi Runaway AF32 Stereo Bluetooth Wireless Headphones with Hidden Microphone (Black and Red),44.99,"headphone, earbud, ear",MEE audio,0.0,44.99
72027234,2703253,2024-03-11,website,659300,Air-Fi Runaway AF32 Stereo Bluetooth Wireless Headphones with Hidden Microphone (Black and Red),29.99,"headphone, earbud, ear",MEE audio,0.0,29.99
97725285,4657551,2023-01-25,mob,962276,Air-Fi Runaway AF32 Stereo Bluetooth Wireless Headphones with Hidden Microphone (Black and Red),29.99,"headphone, earbud, ear",MEE audio,0.0,29.99
15844793,4399810,2022-07-22,website,889194,Air-Fi Runaway AF32 Stereo Bluetooth Wireless Headphones with Hidden Microphone (Black and Red),29.99,"headphone, earbud, ear",MEE audio,0.0,29.99
97110392,4977643,2023-09-04,mktplace,521585,Air-Fi Runaway AF32 Stereo Bluetooth Wireless Headphones with Hidden Microphone (Black and Red),29.99,"headphone, earbud, ear",MEE audio,0.0,29.99
34731723,1662532,2024-03-11,mktplace,557676,Air-Fi Runaway AF32 Stereo Bluetooth Wireless Headphones with Hidden Microphone (Black and Red),29.99,"headphone, earbud, ear",MEE audio,0.0,29.99
42621600,7777783,2023-12-16,store,656744,Air-Fi Runaway AF32 Stereo Bluetooth Wireless Headphones with Hidden Microphone (Black and Red),29.99,"headphone, earbud, ear",MEE audio,0.0,29.99
75451622,6861690,2022-05-04,mktplace,860483,Air-Fi Runaway AF32 Stereo Bluetooth Wireless Headphones with Hidden Microphone (Black and Red),29.99,"headphone, earbud, ear",MEE audio,0.0,29.99
98307774,3199213,2022-01-20,store,860151,Air-Fi Runaway AF32 Stereo Bluetooth Wireless Headphones with Hidden Microphone (Black and Red),29.99,"headphone, earbud, ear",MEE audio,0.0,29.99
85951255,3085203,2023-07-02,mob,119294,Air-Fi Runaway AF32 Stereo Bluetooth Wireless Headphones with Hidden Microphone (Black and Red),29.99,"headphone, earbud, ear",MEE audio,0.0,29.99
73882308,4209924,2023-04-17,mob,245785,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",54.86,"car, speaker, subwoofer",Kenwood,0.13,54.79
80981746,5540515,2022-09-29,partners,738277,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",52.52,"car, speaker, subwoofer",Kenwood,0.0,52.52
91439916,5500120,2023-03-20,partners,292905,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",55.97,"car, speaker, subwoofer",Kenwood,0.14,55.89
55089781,1261738,2023-10-14,mktplace,810987,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",219.99,"car, speaker, subwoofer",Kenwood,0.74,218.36
96611264,6711328,2024-05-21,store,709727,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",219.99,"car, speaker, subwoofer",Kenwood,0.76,218.32
66078042,2220699,2023-03-19,mob,222178,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",56.68,"car, speaker, subwoofer",Kenwood,0.0,56.68
46015895,9997439,2024-01-03,store,229728,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",55.31,"car, speaker, subwoofer",Kenwood,0.0,55.31
48044299,8034922,2022-08-10,store,222645,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",54.99,"car, speaker, subwoofer",Kenwood,0.0,54.99
66547861,8869611,2023-07-09,partners,248137,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",54.99,"car, speaker, subwoofer",Kenwood,0.0,54.99
28068314,4241213,2022-07-23,mktplace,476806,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",54.99,"car, speaker, subwoofer",Kenwood,0.0,54.99
98269727,4832457,2023-08-01,website,585295,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",53.75,"car, speaker, subwoofer",Kenwood,0.0,53.75
42775447,3249880,2022-05-22,store,260585,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",69.99,"car, speaker, subwoofer",Kenwood,0.0,69.99
75337598,8199407,2022-04-14,mktplace,589983,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",89.99,"car, speaker, subwoofer",Kenwood,0.0,89.99
29268629,7879775,2024-06-24,mob,688709,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",89.99,"car, speaker, subwoofer",Kenwood,0.0,89.99
60543866,1718310,2022-05-25,partners,447305,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",89.99,"car, speaker, subwoofer",Kenwood,0.0,89.99
10230559,4958159,2022-12-10,mob,256112,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",89.99,"car, speaker, subwoofer",Kenwood,0.0,89.99
92406732,6161624,2024-04-11,mktplace,375441,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",89.99,"car, speaker, subwoofer",Kenwood,0.0,89.99
70611803,3077236,2022-10-08,store,856568,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",89.99,"car, speaker, subwoofer",Kenwood,0.0,89.99
82370961,2724623,2024-03-10,website,764631,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",89.99,"car, speaker, subwoofer",Kenwood,0.0,89.99
68687309,5924704,2022-05-14,mob,378920,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",89.99,"car, speaker, subwoofer",Kenwood,0.0,89.99
30866096,4614695,2022-04-03,mob,818386,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",89.99,"car, speaker, subwoofer",Kenwood,0.0,89.99
62504773,3935347,2023-10-03,store,620242,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",89.99,"car, speaker, subwoofer",Kenwood,0.0,89.99
59270682,8382099,2023-12-13,website,441594,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",89.99,"car, speaker, subwoofer",Kenwood,0.0,89.99
16045896,5765065,2024-01-08,mktplace,909838,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",89.99,"car, speaker, subwoofer",Kenwood,0.0,89.99
98969292,3331362,2022-07-28,mob,429549,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",89.99,"car, speaker, subwoofer",Kenwood,0.0,89.99
92991313,1243337,2023-05-14,store,356803,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",77.99,"car, speaker, subwoofer",Kenwood,0.0,77.99
95262619,7737860,2022-06-24,website,234260,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",99.99,"car, speaker, subwoofer",Kenwood,0.0,99.99
38799180,3765344,2023-12-01,partners,450102,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",99.99,"car, speaker, subwoofer",Kenwood,0.0,99.99
77616648,9928677,2023-07-11,mktplace,627949,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",99.99,"car, speaker, subwoofer",Kenwood,0.0,99.99
47136302,4475387,2023-05-10,website,220270,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",99.99,"car, speaker, subwoofer",Kenwood,0.0,99.99
87586947,5983503,2022-12-07,mob,575416,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",99.99,"car, speaker, subwoofer",Kenwood,0.0,99.99
17707107,1409813,2023-08-04,partners,893663,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",99.99,"car, speaker, subwoofer",Kenwood,0.0,99.99
76457509,1350125,2024-01-09,website,452089,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",99.99,"car, speaker, subwoofer",Kenwood,0.0,99.99
81954753,6800766,2022-05-28,mob,145928,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",99.99,"car, speaker, subwoofer",Kenwood,0.0,99.99
28819299,2191912,2024-04-12,website,904975,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",99.99,"car, speaker, subwoofer",Kenwood,0.0,99.99
38028737,1381050,2022-10-08,mktplace,565372,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",99.99,"car, speaker, subwoofer",Kenwood,0.0,99.99
50356934,4975364,2024-03-21,mob,604854,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",99.99,"car, speaker, subwoofer",Kenwood,0.0,99.99
10472016,6523361,2024-04-11,store,825188,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",99.99,"car, speaker, subwoofer",Kenwood,0.0,99.99
98312388,5639519,2023-05-24,partners,102644,"Kenwood KFC-1653MRW 6.5 2-way Marine Speakers Pair (White)""",99.99,"car, speaker, subwoofer",Kenwood,0.0,99.99
91842310,7267411,2023-08-14,store,222575,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
24637473,5644560,2023-09-12,mob,740734,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
82200176,8635017,2022-01-17,partners,273659,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
65535079,6462560,2024-01-05,mktplace,599547,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
39267942,6885243,2022-05-21,partners,995013,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
41796821,7639509,2022-05-07,mktplace,501450,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
42385510,1604585,2024-03-19,partners,799210,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
70286390,6991980,2024-02-29,partners,323785,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
56380164,7074775,2023-07-12,mob,980470,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
68890516,5806383,2023-07-14,mktplace,950139,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
52383370,1019332,2024-06-25,partners,823073,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
44495738,1846225,2023-10-14,mob,108930,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
91756524,1018971,2022-02-19,store,170084,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
23914238,1664117,2022-10-18,partners,302766,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
38832156,2250637,2023-08-10,store,875244,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
62518168,6722451,2023-11-18,store,280184,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
15185844,2829845,2022-08-27,website,249683,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
41216149,2646915,2022-01-24,website,552617,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,137.99,"case, keyboard, tablet",Microsoft,0.0,137.99
83551511,9575527,2023-11-21,mktplace,168223,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,137.99,"case, keyboard, tablet",Microsoft,0.0,137.99
13234716,9586035,2022-07-28,website,676785,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,137.99,"case, keyboard, tablet",Microsoft,0.0,137.99
19566690,6740177,2024-03-21,website,802674,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,137.99,"case, keyboard, tablet",Microsoft,0.0,137.99
35702260,9212404,2022-10-02,mob,251606,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,137.99,"case, keyboard, tablet",Microsoft,0.0,137.99
75422090,3448560,2022-06-19,mob,830022,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,137.99,"case, keyboard, tablet",Microsoft,0.0,137.99
20780465,5741795,2023-01-22,mob,573113,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,137.99,"case, keyboard, tablet",Microsoft,0.0,137.99
13500124,3064940,2022-01-11,store,473367,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,137.99,"case, keyboard, tablet",Microsoft,0.0,137.99
97048397,2730090,2022-02-18,website,599685,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,137.99,"case, keyboard, tablet",Microsoft,0.0,137.99
36385482,2650492,2022-11-13,website,700945,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,137.99,"case, keyboard, tablet",Microsoft,0.0,137.99
19199059,6865487,2024-03-11,website,168645,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,137.99,"case, keyboard, tablet",Microsoft,0.0,137.99
18572070,5925559,2024-04-24,mob,474637,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,137.99,"case, keyboard, tablet",Microsoft,0.0,137.99
72455560,9860071,2023-01-19,mktplace,862586,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,137.99,"case, keyboard, tablet",Microsoft,0.0,137.99
82186384,8748925,2023-05-17,store,223795,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,121.99,"case, keyboard, tablet",Microsoft,0.0,121.99
87189569,2798196,2022-02-01,mob,198191,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
56742318,5345652,2023-10-11,mktplace,191228,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
95931385,2139026,2023-06-03,mob,188024,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
48419236,4217875,2024-03-09,mktplace,702784,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
11824515,3858823,2022-04-28,partners,394757,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
77979030,5571833,2023-06-11,mob,510314,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
44170652,8857876,2024-02-18,mob,316225,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
61965095,4833752,2022-04-16,mktplace,386884,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
69855516,5286444,2022-02-24,store,210147,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
43156675,2093039,2023-07-01,store,766060,Microsoft Surface Pro 4 Type Cover with Fingerprint ID,159.99,"case, keyboard, tablet",Microsoft,0.0,159.99
